source,head,tail,type_raw,type_skos
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-4,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-4,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-4,nist_800_53_v4:ra-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-4,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-5,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-5,nist_800_53_v4:ir-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-5,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,nist_800_53_v4:ac-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,nist_800_53_v4:au-12,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,nist_800_53_v4:cm-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,nist_800_53_v4:sc-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,nist_800_53_v4:sc-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-2,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-2,nist_800_53_v4:pe-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-2,nist_800_53_v4:pe-6,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-2,nist_800_53_v4:pe-20,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,nist_800_53_v4:ac-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,nist_800_53_v4:au-12,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,nist_800_53_v4:au-13,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,nist_800_53_v4:cm-10,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,nist_800_53_v4:cm-11,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-4,nist_800_53_v4:si-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-4,nist_800_53_v4:si-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-5,nist_800_53_v4:sc-18,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-5,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-5,nist_800_53_v4:sc-44,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-6,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-6,nist_800_53_v4:ps-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-6,nist_800_53_v4:sa-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-6,nist_800_53_v4:sa-9,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-6,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,nist_800_53_v4:au-12,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,nist_800_53_v4:cm-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,nist_800_53_v4:cm-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,nist_800_53_v4:pe-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,nist_800_53_v4:pe-6,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,nist_800_53_v4:pe-20,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-8,nist_800_53_v4:ra-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-1,nist_800_53_v4:ca-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-1,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-1,nist_800_53_v4:pm-14,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-2,nist_800_53_v4:ac-25,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-2,nist_800_53_v4:ca-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-2,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-2,nist_800_53_v4:sa-18,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-2,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-2,nist_800_53_v4:pm-14,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-3,nist_800_53_v4:ca-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-3,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-3,nist_800_53_v4:pe-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-3,nist_800_53_v4:si-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-3,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-3,nist_800_53_v4:pm-14,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-4,nist_800_53_v4:au-6,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-4,nist_800_53_v4:ca-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-4,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-4,nist_800_53_v4:ra-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-4,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-5,nist_800_53_v4:ca-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-5,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-5,nist_800_53_v4:pl-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-5,nist_800_53_v4:ra-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-5,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-5,nist_800_53_v4:pm-14,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.rp-1,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.rp-1,nist_800_53_v4:cp-10,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.rp-1,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.rp-1,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-1,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-1,nist_800_53_v4:cp-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-1,nist_800_53_v4:ir-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-1,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-2,nist_800_53_v4:au-6,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-2,nist_800_53_v4:ir-6,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-2,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-3,nist_800_53_v4:ca-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-3,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-3,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-3,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-3,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-3,nist_800_53_v4:pe-6,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-3,nist_800_53_v4:ra-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-3,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-4,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-4,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-4,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-5,nist_800_53_v4:si-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-5,nist_800_53_v4:pm-15,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,nist_800_53_v4:au-6,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,nist_800_53_v4:ir-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,nist_800_53_v4:pe-6,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,nist_800_53_v4:si-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-2,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-2,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-3,nist_800_53_v4:au-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-3,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-4,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-4,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-4,nist_800_53_v4:ir-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-4,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-5,nist_800_53_v4:si-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-5,nist_800_53_v4:pm-15,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.mi-1,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.mi-2,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.mi-3,nist_800_53_v4:ca-7,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.mi-3,nist_800_53_v4:ra-3,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.mi-3,nist_800_53_v4:ra-5,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.im-1,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.im-1,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.im-1,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.im-2,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.im-2,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.im-2,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.rp-1,nist_800_53_v4:cp-10,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.rp-1,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.rp-1,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.im-1,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.im-1,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.im-1,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.im-2,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.im-2,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.im-2,nist_800_53_v4:ir-8,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.co-3,nist_800_53_v4:cp-2,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.co-3,nist_800_53_v4:ir-4,,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-1,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-1,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-1,cis_csc_v7.1:6,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-1,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-1,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-1,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-1,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-2,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-2,cis_csc_v7.1:6,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-2,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-2,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:5,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:6,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:7,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:8,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:11,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-3,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-4,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-4,cis_csc_v7.1:6,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-5,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.ae-5,cis_csc_v7.1:6,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,cis_csc_v7.1:7,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,cis_csc_v7.1:8,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-1,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,cis_csc_v7.1:5,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,cis_csc_v7.1:7,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-3,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-4,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-4,cis_csc_v7.1:7,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-4,cis_csc_v7.1:8,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-4,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-5,cis_csc_v7.1:7,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-5,cis_csc_v7.1:8,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,cis_csc_v7.1:2,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,cis_csc_v7.1:5,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,cis_csc_v7.1:9,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-7,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-8,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.cm-8,cis_csc_v7.1:20,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-1,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:de.dp-4,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.am-1,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.am-2,cis_csc_v7.1:2,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.am-3,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.am-4,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.am-5,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.am-5,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.am-6,cis_csc_v7.1:17,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.am-6,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.gv-1,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.gv-2,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.gv-3,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.ra-1,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.ra-2,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.ra-3,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.ra-4,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.ra-5,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.ra-6,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.rm-1,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.sc-1,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.sc-5,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:id.sc-5,cis_csc_v7.1:20,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-1,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-1,cis_csc_v7.1:5,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-1,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-1,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-3,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-4,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-4,cis_csc_v7.1:5,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-4,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-4,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-4,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-4,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-4,cis_csc_v7.1:18,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-5,cis_csc_v7.1:9,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-5,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-5,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-5,cis_csc_v7.1:18,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-6,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-7,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-7,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-7,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ac-7,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-1,cis_csc_v7.1:17,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-1,cis_csc_v7.1:18,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-2,cis_csc_v7.1:5,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-2,cis_csc_v7.1:17,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-2,cis_csc_v7.1:18,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-3,cis_csc_v7.1:17,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-4,cis_csc_v7.1:17,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-4,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-5,cis_csc_v7.1:17,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-1,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-1,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-2,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
